,DienTich,DiaChi,City,District,MucGia,SoPhongNgu,SoToilet,NoiThat,Lat,Long,HuongNha,HuongBanCong,PhapLy,Ward
16952,67.0,"Dự án Moonlight 1 - An Lạc Green Symphony, Xã An Khánh, Hoài Đức, Hà Nội",1,274,,2.0,2.0,2,21.024394989013672,105.72908782958984,,,1,9877
16953,81.0,"Dự án Akari City Nam Long, Đường Võ Văn Kiệt, Phường An Lạc, Bình Tân, Hồ Chí Minh",79,777,4120000000.0,2.0,2.0,3,10.72211742401123,106.61175537109375,3,4,4,27460
16954,99.0,"Masteri An Phú, 179, Đường Võ Nguyên Giáp, Phường Thảo Điền, Quận 2, Hồ Chí Minh",79,769,7100000000.0,3.0,2.0,2,10.80115032196045,106.73810577392578,,,1,27088
16955,46.0,"Dự án A&T Sky Garden, Đường Cách Mạng Tháng Tám, Phường Lái Thiêu, Thuận An, Bình Dương",74,725,1450000000.0,1.0,1.0,2,10.907943725585938,106.70101165771484,6,,1,25966
16956,106.0,"Dự án Sunrise City View, Đường Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Hồ Chí Minh",79,778,4000000000.0,2.0,2.0,2,10.7453575134277,106.700843811035,3,4,,27475
16957,72.0,"Dự án The Rivana, Đường Quốc Lộ 13, Phường Vĩnh Phú, Thuận An, Bình Dương",74,725,2280000000.0,2.0,,,10.879042625427246,106.69915771484375,,,1,25990
16958,77.0,"Dự án CT3 C’Land Lê Đức Thọ, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",1,19,3900000000.0,3.0,2.0,3,21.030433654785156,105.76927947998047,,,1,626
16959,76.5,"Dự án CT3 C’Land Lê Đức Thọ, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",1,19,3850000000.0,3.0,2.0,2,21.030433654785156,105.76927947998047,,8,1,626
16960,74.0,"Dự án The Zenpark, Đường Lý Thánh Tông, Xã Dương Xá, Gia Lâm, Hà Nội",1,18,3000000000.0,2.0,2.0,3,21.001741409301758,105.94214630126953,,,1,571
16961,79.0,"Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",1,7,5500000000.0,2.0,,,20.994333267211914,105.86756134033203,,,,283
16962,46.2,"Dự án The Zenpark, Đường Đông Dư, Xã Dương Xá, Gia Lâm, Hà Nội",1,18,2170000000.0,1.0,1.0,2,21.001741409301758,105.94214630126953,,,1,571
16963,120.0,"Dự án Hateco Laroma, Đường Huỳnh Thúc Kháng, Phường Láng Thượng, Đống Đa, Hà Nội",1,6,10550000000.0,,,,21.0204162597656,105.807243347168,,,,187
16964,83.76,"Dự án Urban Green, Đường Số 6, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",79,762,4870000000.0,2.0,2.0,3,10.8375844955444,106.717613220215,,,4,26809
16965,56.0,"Dự án Dream Home Riverside, Đường Nguyễn Văn Linh, Phường 7, Quận 8, Hồ Chí Minh",79,776,,2.0,2.0,3,10.699750900268555,106.62512969970703,,,,27433
16966,104.0,"Dự án Iris Garden, Đường Trần Hữu Dực, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội.",1,19,6000000000.0,3.0,2.0,2,21.03116226196289,105.76041412353516,,6,1,592
16967,109.0,"Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",1,7,7000000000.0,3.0,,2,20.994333267211914,105.86756134033203,,,,283
16968,67.0,"Dự án Anh Tuấn Apartment, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",79,786,1200000000.0,2.0,2.0,,10.679749488830566,106.75086975097656,8,5,,27655
16969,121.0,"Dự án Chung cư An Sinh, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội.",1,19,4250000000.0,3.0,2.0,2,21.0345859527588,105.762992858887,2,,1,592
16970,61.0,"Dự án Anh Tuấn Apartment, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",79,786,1150000000.0,2.0,2.0,2,10.679749488830566,106.75086975097656,,,2,27655
16971,172.6,"Dự án Mulberry Lane, Phường Mỗ Lao, Hà Đông, Hà Nội",1,268,8199999999.999999,4.0,3.0,,20.98651885986328,105.7863998413086,,,,9541
16972,59.0,"Dự án Citi Esto, Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",79,769,1950000000.0,2.0,2.0,3,10.77303695678711,106.77127075195312,,,1,27109
16973,270.0,"Dự án Saigon Asiana, Đường Nguyễn Văn Luông, Phường 12, Quận 6, Hồ Chí Minh",79,775,3300000000.0,2.0,2.0,3,10.749305725097656,106.63538360595703,,,1,27358
16974,67.0,"Dự án KĐT Xa La, Đường Phúc La, Phường Phúc La, Hà Đông, Hà Nội",1,268,,2.0,2.0,2,20.962467193603516,105.79236602783203,7,8,1,9553
16975,41.0,"Dự án EHome 4 - Bắc Sài Gòn, Đường Quốc Lộ 13, Phường Vĩnh Phú, Thuận An, Bình Dương",74,725,806000000.0,1.0,1.0,3,10.8846197128296,106.70433807373,4,3,1,25990
16976,55.6,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",1,18,2650000000.0,2.0,1.0,2,21.00241470336914,105.964111328125,6,6,1,571
16977,121.0,"Dự án The Infiniti Riviera Point, Đường Nguyễn Văn Tưởng, Phường Tân Phú, Quận 7, Hồ Chí Minh",79,778,6800000000.0,3.0,2.0,,10.731961250305176,106.72925567626953,,,1,27487
16978,79.4,"Dự án Thủ Thiêm Star, Đường Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",79,769,3500000000.0,2.0,2.0,3,10.7921094894409,106.777374267578,2,6,1,27097
16979,68.0,"Dự án The Pegasuite, Phố Tạ Quang Bửu, Phường 6, Quận 8, Hồ Chí Minh",79,776,3050000000.0,2.0,2.0,2,10.734172821044922,106.65359497070312,,,2,27424
16980,52.0,"Dự án Gateway Thảo Điền, Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh.",79,769,3700000000.0,1.0,1.0,2,10.803821563720703,106.7467269897461,8,,2,27088
16981,62.0,"Dự án Lumiere EverGreen Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",1,19,4300000000.0,2.0,2.0,3,21.006216049194336,105.7364730834961,,5,1,628
16982,88.0,"Dự án The Matrix One, Đường Lê Quang Đạo, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",1,19,,,,,21.0093860626221,105.773872375488,,,1,631
16983,110.0,"Dự án ĐTM Dịch Vọng, Đường Thành Thái, Phường Dịch Vọng, Cầu Giấy, Hà Nội",1,5,5750000000.0,3.0,2.0,,21.0292377471924,105.793853759766,8,5,,166
16984,105.0,"Dự án H2 Hoàng Diệu, Đường Hoàng Diệu, Phường 8, Quận 4, Hồ Chí Minh",79,773,4000000000.0,3.0,,,10.762415885925293,106.7022476196289,,,1,27268
16985,45.0,"Dự án Belleza Apartment, Đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",79,778,1690000000.0,1.0,1.0,,10.7065849304199,106.727684020996,,6,1,27493
16986,300.0,"Dự án Aqua Bay Sky Residences, Xã Xuân Quan, Văn Giang, Hưng Yên",33,326,11000000000.0,4.0,3.0,0,20.954893112182617,105.93976593017578,4,3,1,12022
16987,71.0,"Dự án Cát Tường Smart City, Xã Thụy Hòa, Yên Phong, Bắc Ninh",27,258,,3.0,2.0,0,21.21146583557129,106.00995635986328,7,6,4,9208
16988,96.0,"Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên",33,326,,3.0,2.0,2,20.9620552062988,105.931800842285,8,5,1,12022
16989,155.0,"Dự án B4 và B14 Kim Liên, Đường Phạm Ngọc Thạch, Phường Kim Liên, Đống Đa, Hà Nội",1,6,8800000000.0,4.0,2.0,2,21.01015853881836,105.83633422851562,,,1,229
16990,151.0,"Dự án D’. Le Pont D’or - Hoàng Cầu, Phố Hoàng Cầu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",1,6,,3.0,3.0,2,21.019493103027344,105.82234191894531,,,1,190
16991,44.0,"Dự án Chung cư CT3 Nghĩa Đô, Đường Hoàng Quốc Việt, Phường Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội",1,21,2596000000.0,1.0,,0,21.0469932556152,105.792785644531,8,5,1,617
16992,60.0,"Dự án Legacy Prime, Đường Thuận Giao 25, Phường Thuận Giao, Thuận An, Bình Dương",74,725,,2.0,2.0,2,10.958067893981934,106.7197036743164,,,1,25972
16993,83.0,"Dự án Swan Lake Onsen, Xã Xuân Quan, Văn Giang, Hưng Yên",33,326,5000000000.0,3.0,2.0,3,20.9689693450928,105.920051574707,5,8,4,12022
16994,111.9,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",79,767,5900000000.0,2.0,2.0,3,10.8039054870605,106.616683959961,,,1,27016
16995,89.9,"Dự án HUD Building, Phố Nguyễn Thiện Thuật, Phường Tân Lập, Nha Trang, Khánh Hòa",56,568,4500000000.0,3.0,2.0,0,12.233741760253906,109.19487762451172,6,8,4,22369
16996,43.0,"Dự án Bcons Bình Thắng, Đường Hiệp Thắng, Phường Bình Thắng, Dĩ An, Bình Dương",74,724,1500000000.0,1.0,1.0,3,10.8940801620483,106.788803100586,,,4,25954
16997,49.0,"Dự án Happy One Central, Đường 30/4, Phường Phú Hòa, Thủ Dầu Một, Bình Dương",74,718,1690000000.0,1.0,1.0,,10.975359916687,106.671951293945,,,,25750
16998,46.0,"Dự án Khải Hoàn Prime, Đường Lê Văn Lương, Xã Nhơn Đức, Nhà Bè, Hồ Chí Minh",79,786,2100000000.0,1.0,1.0,3,10.705108642578125,106.70352172851562,,,4,27652
16999,172.6,"Dự án Mulberry Lane, Phường Mỗ Lao, Hà Đông, Hà Nội",1,268,8199999999.999999,4.0,3.0,3,20.98651885986328,105.7863998413086,7,6,1,9541
17000,60.0,"Dự án Sun Symphony Residence, Đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",48,493,4200000000.0,2.0,1.0,,16.088382720947266,108.22888946533203,,,1,20266
17001,101.25,"Dự án Khai Sơn City, Đường Thượng Thanh, Phường Ngọc Thụy, Long Biên, Hà Nội",1,4,5100000000.0,3.0,2.0,2,21.052268981933594,105.88481140136719,7,6,,118
17002,36.0,"Dự án Swan Lake Onsen, Xã Xuân Quan, Văn Giang, Hưng Yên",33,326,1650000000.0,1.0,1.0,0,20.968969345092773,105.92005157470703,,6,4,12022
17003,230.0,"Dự án Aqua Bay Sky Residences, Xã Xuân Quan, Văn Giang, Hưng Yên",33,326,12700000000.0,4.0,3.0,2,20.9548931121826,105.939765930176,,,1,12022
17004,36.8,"Dự án The Emerald 68, Đường Vĩnh Phú 10, Phường Vĩnh Phú, Thuận An, Bình Dương",74,725,1640000000.0,1.0,1.0,,10.873432159423828,106.70931243896484,,,,25990
17005,34.0,"Dự án Swan Lake Onsen, Xã Xuân Quan, Văn Giang, Hưng Yên",33,326,1920000000.0,1.0,1.0,2,20.968969345092773,105.92005157470703,5,8,4,12022
17006,61.5,"Dự án The Beverly - Vinhomes Ocean Park, Xã Đa Tốn, Gia Lâm, Hà Nội",1,18,,2.0,2.0,2,20.99480628967285,105.94648742675781,8,5,1,577
17007,101.5,"Dự án The Beverly - Vinhomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",79,763,8460000000.000001,3.0,2.0,3,10.838515281677246,106.83345031738281,2,1,1,26833
17008,58.75,"Dự án Haven Park Residences, Xã Xuân Quan, Văn Giang, Hưng Yên",33,326,2600000000.0,2.0,1.0,3,20.962055206298828,105.93180084228516,3,4,4,12022
17009,62.0,"Dự án Swan Lake Onsen, Xã Xuân Quan, Văn Giang, Hưng Yên",33,326,4500000000.0,2.0,2.0,2,20.968969345092773,105.92005157470703,3,7,4,12022
17010,103.0,"Imperia Sky Garden, 423, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",1,7,6000000000.0,3.0,2.0,2,20.9984378814697,105.866737365723,6,6,1,283
17011,68.0,"Dự án Chung cư Sky Oasis, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",33,326,3300000000.0,2.0,2.0,2,20.9689693450928,105.920051574707,7,6,1,12022
17012,46.0,"Dự án Khải Hoàn Prime, Đường Lê Văn Lương, Xã Nhơn Đức, Nhà Bè, Hồ Chí Minh",79,786,2200000000.0,1.0,,,10.705108642578125,106.70352172851562,,,,27652
17013,103.0,"Imperia Sky Garden, 423, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",1,7,6600000000.0,3.0,2.0,,20.998438,105.86674,6,6,,283
17014,68.0,"Dự án Chung cư Sky Oasis, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",33,326,3200000000.0,2.0,2.0,2,20.968969345092773,105.92005157470703,6,7,1,12022
17015,131.0,"Dự án CTM Building 139 Cầu Giấy, Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội",1,5,8250000000.0,3.0,2.0,,21.031925201416016,105.79920196533203,,,1,169
17016,70.0,"Dự án Masteri Thảo Điền, Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh",79,769,3700000000.0,,,,10.8026895523071,106.741813659668,,,,27088
17017,168.0,"Dự án Udic Westlake, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội",1,3,8000000000.0,3.0,2.0,2,21.0801429748535,105.813690185547,,6,1,91
17018,65.0,"Dự án Imperia Sola Park, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",1,19,,2.0,,2,21.008852005004883,105.7439193725586,,,,628
17019,76.0,"Dự án PentStudio, Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội",1,3,,1.0,2.0,2,21.0640926361084,105.80973815917969,8,5,1,91
17020,100.0,"Dự án MT Eastmark City, Đường Trường Lưu, Phường Long Trường, Quận 9, Hồ Chí Minh",79,763,3960000000.0,3.0,3.0,2,10.80076789855957,106.82179260253906,2,4,4,26860
17021,69.9,"Central Field Trung Kính, 219, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội",1,5,4700000000.0,2.0,2.0,2,21.020978927612305,105.79106140136719,6,7,1,172
17022,70.2,"Dự án MT Eastmark City, Đường Vành Đai 3, Phường Long Trường, Quận 9, Hồ Chí Minh",79,763,2870000000.0,2.0,2.0,2,10.7988288597055,106.82857062439,,1,4,26860
17023,48.0,"Dự án Imperia Sola Park, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",1,19,2700000000.0,,,,21.008852005004883,105.7439193725586,,,,628
17024,74.0,"Central Field Trung Kính, 219, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội.",1,5,5200000000.0,2.0,2.0,2,21.0209789276123,105.791061401367,7,6,1,172
17025,32.0,"Dự án Imperia Sola Park, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",1,19,,,,2,21.008852005004883,105.7439193725586,,,,628
17026,55.0,"Dự án Imperia Smart City, Đường Đại lộ Thăng Long, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",1,19,,2.0,1.0,,20.999277114868164,105.73811340332031,,,1,628
17027,52.0,"Dự án Masteri An Phú, Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh",79,769,4500000000.0,1.0,1.0,2,10.8011503219604,106.738105773926,,,1,27088
17028,96.56,"Dự án 90 Nguyễn Tuân, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",1,9,6260000000.0,3.0,2.0,,20.99629783630371,105.80563354492188,7,6,,355
17029,76.3,"Dự án HH2 Linh Đàm, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",1,8,2550000000.0,2.0,2.0,2,20.96433448791504,105.8272933959961,5,8,,337
17030,75.0,"Dự án Imperia Sola Park, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",1,19,,3.0,2.0,,21.0088520050049,105.743919372559,,,,628
17031,127.0,"Dự án Tây Hà Tower, Đường Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội.",1,19,6000000000.0,3.0,2.0,,20.996280670166,105.793251037598,,,,637
17032,176.0,"Dự án Hei Tower Điện Lực, Phố Ngụy Như Kon Tum, Phường Nhân Chính, Thanh Xuân, Hà Nội",1,9,11390000000.0,4.0,,2,21.003246307373,105.805061340332,6,7,,343
17033,55.0,"Dự án Imperia Sola Park, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",1,19,2980000000.0,2.0,,,21.008852005004883,105.7439193725586,,,,628
17034,81.0,"Dự án The Golden Palm Lê Văn Lương, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội",1,9,5500000000.0,2.0,2.0,3,21.006311416626,105.807479858398,7,6,1,343
17035,103.0,"Dự án HH2 Bắc Hà, Phường Trung Văn, Nam Từ Liêm, Hà Nội",1,19,5150000000.0,3.0,2.0,2,20.997516632080078,105.795166015625,,,1,637
17036,55.0,"Dự án Imperia Sola Park, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",1,19,3000000000.0,2.0,,,21.008852005004883,105.7439193725586,,,,628
17037,76.0,"Dự án HH2 Linh Đàm, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",1,8,,3.0,2.0,2,20.96433448791504,105.8272933959961,,,,337
17038,58.0,"Dự án Imperia Sola Park, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",1,19,,2.0,2.0,3,21.008852005004883,105.7439193725586,5,,1,628
17039,90.0,"Dự án Tây Hà Tower, Đường Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội",1,19,4900000000.0,3.0,2.0,3,20.996280670166,105.793251037598,,,1,637
17040,54.0,"Dự án Imperia Sola Park, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",1,19,,2.0,2.0,3,21.008852005004883,105.7439193725586,5,5,1,628
17041,70.0,"Dự án Chung cư La Fortuna, Đường Phạm Văn Đồng, Phường Tích Sơn, Vĩnh Yên, Vĩnh Phúc",26,243,,2.0,2.0,2,21.3115940093994,105.586235046387,6,6,1,8707
17042,46.0,"Dự án Park View City, Đường Vũ Phạm Hàm, Phường Yên Hòa, Cầu Giấy, Hà Nội",1,5,3350000000.0,1.0,1.0,,21.01584815979,105.797607421875,5,8,1,172
17043,55.0,"Dự án Imperia Sola Park, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",1,19,,2.0,,,21.0088520050049,105.743919372559,,,,628
17044,116.0,"Dự án Masteri Centre Point, Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh.",79,763,9000000000.0,2.0,2.0,2,10.835247993469238,106.8302230834961,,,1,26833
17045,153.0,"Dự án N04 Trần Duy Hưng, Phố Hoàng Đạo Thúy, Phường Trung Hòa, Cầu Giấy, Hà Nội",1,5,10000000000.0,4.0,2.0,,21.0088787078857,105.800254821777,7,6,1,175
17046,150.0,"Dự án Masteri Centre Point, Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",79,763,11300000000.0,5.0,5.0,2,10.835247993469238,106.8302230834961,,,,26833
17047,95.0,"Dự án The Emerald Golf View, Thành phố Thuận An, Bình Dương",74,725,3900000000.0,3.0,2.0,2,10.927098,106.71115,,,1,
17048,71.2,"Dự án 90 Nguyễn Tuân, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",1,9,4500000000.0,2.0,2.0,2,20.9962978363037,105.805633544922,7,6,1,355
17049,225.0,"Dự án Làng Việt Kiều Châu Âu Euroland, Phường Mỗ Lao, Hà Đông, Hà Nội",1,268,9000000000.0,4.0,3.0,,20.9834575653076,105.78564453125,,,1,9541
17050,128.0,"Times Tower - HACC1 Complex Building, 35, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội",1,9,8199999999.999999,3.0,2.0,3,21.0024528503418,105.801193237305,6,7,1,343
17051,122.0,"Dự án C3 Lê Văn Lương (Golden Palace), Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội",1,9,9000000000.0,3.0,2.0,,21.0044555664063,105.802528381348,8,7,1,343
17052,97.0,"Dự án Lexington Residence, Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh.",79,769,4400000000.0,3.0,2.0,,10.7990818023682,106.751770019531,,,,27091
17053,145.0,"Dự án Comatce Tower, Phố Ngụy Như Kon Tum, Phường Nhân Chính, Thanh Xuân, Hà Nội",1,9,7900000000.0,3.0,2.0,2,20.999496459960938,105.8006591796875,,,,343
17054,32.0,"Dự án The Beverly - Vinhomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",79,763,1800000000.0,1.0,1.0,3,10.8385152816772,106.833450317383,6,6,4,26833
17055,139.0,"Dự án Sky City Towers-88 Láng Hạ, Phố Láng Hạ, Phường Láng Hạ, Đống Đa, Hà Nội",1,6,9990000000.0,3.0,2.0,,21.0124912261963,105.811317443848,8,6,,199
17056,210.0,"Dự án N01-T1 Ngoại Giao Đoàn, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",1,21,17000000000.0,4.0,3.0,2,21.065750122070312,105.79821014404297,3,4,1,610
17057,71.0,"Lexington Residence, 67, Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh",79,769,3600000000.0,2.0,2.0,0,10.7990818023682,106.751770019531,,,,27091
17058,78.4,"Dự án Vinhomes Metropolis - Liễu Giai, Phố Liễu Giai, Phường Ngọc Khánh, Ba Đình, Hà Nội",1,1,10500000000.0,2.0,2.0,,21.03326988220215,105.81670379638672,,,1,25
17059,97.0,"Lexington Residence, 67, Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh",79,769,4400000000.0,3.0,2.0,0,10.7990818023682,106.751770019531,,,,27091
17060,76.4,"Dự án Urban Green, Đường Số 6, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",79,762,4500000000.0,2.0,2.0,3,10.8375844955444,106.717613220215,,,4,26809
17061,44.0,"Dự án Chung cư CT3 Nghĩa Đô, Đường Hoàng Quốc Việt, Phường Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội",1,21,,2.0,1.0,3,21.046993255615234,105.79278564453125,,,2,617
17062,82.0,"Dự án The Rainbow - Vinhomes Grand Park, Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",79,763,3000000000.0,3.0,2.0,2,10.83700942993164,106.8389892578125,6,6,1,26833
17063,76.0,"The Sun Avenue, 28, Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh",79,769,4250000000.0,2.0,2.0,2,10.788448333740234,106.75196838378906,,,4,27091
17064,67.0,"Dự án Ramada Ha Long Bay view, Đường Nguyễn Hiền, Phường Trần Hưng Đạo, Hạ Long, Quảng Ninh",22,193,1600000000.0,2.0,2.0,3,20.956937789916992,107.08145904541016,,,,6685
17065,45.55,"Dự án Khải Hoàn Prime, Đường Lê Văn Lương, Xã Nhơn Đức, Nhà Bè, Hồ Chí Minh",79,786,2200000000.0,1.0,,,10.705108642578125,106.70352172851562,,,,27652
17066,83.0,"Diamond Island, Số 1, Phố Trần Quý Kiên, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",79,769,5600000000.0,2.0,2.0,2,10.778997421264648,106.7471923828125,,,1,27100
